,gdp,suicides
1281,29239,261.32000000000005
1282,36871,233.34
1283,39465,280.83
1284,43740,228.37000000000003
1285,44320,207.96
1286,48610,277.24
1287,56499,210.07999999999998
1288,56169,229.25000000000003
1289,50260,307.6
1290,50788,201.25000000000003
1291,55054,211.98999999999998
1292,51841,222.64
1293,51391,239.82
1294,56484,264.14
1295,69768,164.37
1296,80639,189.54000000000002
1297,85397,159.07
1298,95351,183.79000000000002
1299,112581,183.89
1300,121315,112.31
1301,109483,110.95000000000002
1302,111328,141.16
1303,122729,136.52999999999997
1304,113120,140.18
1305,120423,91.47999999999999
1306,126352,147.88
1307,107456,134.39999999999998
1308,18081,171.74
1309,2524,0.0
1310,3406,110.49
1311,3401,9.84
1312,3867,15.52
1313,4373,3.74
1314,4026,2.75
1315,6115,14.360000000000001
1316,7236,0.0
1317,7806,1.99
1318,8135,5.39
1319,3639,8.76
1320,4544,3.61
1321,5517,18.87
1322,6295,28.61
1323,6539,89.96000000000001
1324,7780,23.75
1325,8313,30.340000000000003
1326,9040,87.14
1327,8022,47.540000000000006
1328,8775,64.69
1329,9974,47.02
1330,10254,47.43
1331,10575,70.68
1332,11103,30.63
1333,11607,91.76000000000002
1334,11873,78.05000000000001
1335,11691,85.29
1336,12524,55.28
1337,14444,74.94
1338,15916,85.82
1339,16648,67.94
1340,17504,87.21000000000001
1341,20333,73.84
1342,23007,38.68
1343,21695,107.12
1344,22132,82.11
1345,23984,47.5
1346,23074,59.87
1347,25191,57.22
1348,27634,102.07999999999998
1349,25750,78.27
1350,1223,143.13000000000002
1351,1636,30.069999999999997
1352,2073,171.94
1353,2317,246.10999999999999
1354,2349,211.64000000000004
1355,2820,163.18
1356,3045,196.79
1357,3400,198.99
1358,3405,174.99
1359,3658,154.64999999999998
1360,4115,182.65
1361,4444,166.14
1362,4139,143.57000000000002
1363,4063,154.77
1364,4117,186.04
1365,4339,140.82000000000002
1366,4244,121.83999999999999
1367,4415,131.9
1368,5136,94.02
1369,5789,100.99
1370,5641,102.51
1371,6246,163.68000000000004
1372,7179,141.45
1373,8716,78.13
1374,7873,106.07000000000002
1375,8587,111.83000000000001
1376,9817,120.03999999999999
1377,9884,114.24999999999999
1378,10572,97.67
1379,11120,115.45
1380,10125,99.96999999999998
1381,10570,99.29999999999998
1382,2730,38.169999999999995
1383,1873,45.73999999999999
1384,2064,41.42999999999999
1385,2630,42.22
1386,3125,48.26
1387,3595,48.85
1388,4204,47.69
1389,4830,52.07000000000001
1390,6518,52.0
1391,6735,55.92
1392,4505,59.089999999999996
1393,4904,56.330000000000005
1394,5864,57.07000000000001
1395,6064,56.839999999999996
1396,6800,54.889999999999986
1397,7892,54.89
1398,8311,63.300000000000004
1399,8357,58.36000000000001
1400,7779,62.99999999999999
1401,8217,60.75
1402,9071,62.22
1403,9906,59.220000000000006
1404,10496,58.01000000000001
1405,10864,60.83
1406,8651,64.14
1407,9991,61.010000000000005
1408,10965,65.52
1409,10982,63.43
1410,11478,64.99000000000001
1411,11663,68.38
1412,10228,66.57
1413,4145,184.39
1414,1701,0.0
1415,2004,0.0
1416,2220,0.0
1417,2946,0.0
1418,3565,0.0
1419,3870,274.47999999999996
1420,4654,0.0
1421,6268,335.53000000000003
1422,7705,308.09
1423,7023,275.93
1424,10428,159.89
1425,14479,158.28000000000003
1426,17560,157.17000000000002
1427,18661,147.59999999999997
1428,18310,136.01000000000002
1429,22425,136.17
1430,22906,150.49
1431,25205,143.49
1432,24385,135.98
1433,25997,136.96
1434,30850,125.02
1435,30625,135.07
1436,28156,136.56999999999996
1437,29351,128.5
1438,29799,123.16000000000001
1439,27644,118.99
1440,28366,116.29999999999998
1441,30757,119.72999999999999
1442,37614,113.32999999999998
1443,42614,111.16
1444,44289,113.28
1445,47281,113.18999999999998
1446,54418,97.43999999999998
1447,60375,102.09
1448,54988,108.29999999999998
1449,53302,109.48999999999997
1450,56667,113.07999999999998
1451,52334,118.51
1452,54510,125.53000000000003
1453,55325,121.42
1454,47206,126.93
1455,48108,127.39
1456,8246,153.64000000000001
1457,10114,178.67000000000002
1458,13238,210.51999999999995
1459,14890,205.03000000000003
1460,14417,190.62
1461,14734,186.57
1462,13345,175.48
1463,12868,183.58999999999997
1464,14271,163.98
1465,16615,198.63
1466,18945,199.42000000000004
1467,20434,195.13
1468,19041,198.27999999999997
1469,16052,201.07
1470,16556,176.8
1471,14725,157.53999999999996
1472,14968,179.9
1473,18208,152.03
1474,23663,172.35000000000002
1475,27325,163.41000000000003
1476,29803,157.93
1477,28628,156.74000000000004
1478,34892,148.19000000000003
1479,33585,151.77999999999997
1480,30259,153.00000000000003
1481,36145,152.61999999999998
1482,41184,142.82000000000002
1483,42756,158.03000000000003
1484,46198,144.55
1485,1715,88.74
1486,1888,89.55
1487,2006,72.28999999999999
1488,2062,80.97
1489,2199,71.39999999999999
1490,2303,69.86999999999999
1491,20117,163.62
1492,23980,191.56
1493,25820,208.49999999999997
1494,25945,197.89000000000001
1495,30240,191.31
1496,30678,194.82
1497,32793,181.64
1498,30066,178.05
1499,31520,150.53000000000003
1500,37483,156.35
1501,40098,153.93
1502,39335,158.60999999999999
1503,37334,153.66
1504,39013,163.33
1505,41099,150.33
1506,41281,154.29
1507,46049,141.0
1508,53533,138.07999999999996
1509,61450,141.37000000000003
1510,71215,142.09
1511,79007,142.67
1512,90797,127.77
1513,103431,132.03
1514,85394,145.73999999999998
1515,93638,136.42999999999998
1516,107430,146.49
1517,108408,125.99999999999999
1518,109804,127.00999999999999
1519,103443,127.22999999999999
1520,79187,136.43
1521,18557,21.19
1522,21337,3.8
1523,22328,1.51
1524,3443,51.06
1525,3504,60.90999999999999
1526,3447,67.06
1527,2859,60.19
1528,2802,55.290000000000006
1529,3992,66.38000000000001
1530,4227,83.19
1531,4488,76.69
1532,4606,77.63
1533,4577,85.58000000000001
1534,4558,86.77000000000001
1535,4641,78.94
1536,4790,97.23999999999998
1537,5144,81.76
1538,5499,77.80999999999999
1539,5972,91.63
1540,6876,71.89999999999999
1541,7972,73.3
1542,8436,68.29
1543,8991,64.0
1544,10403,62.73
1545,11908,55.519999999999996
1546,13189,49.309999999999995
1547,14181,55.98
1548,15158,44.9
1549,964,39.42
1550,1086,26.759999999999998
1551,1158,36.599999999999994
1552,1330,35.33
1553,1600,45.010000000000005
1554,1907,27.14
1555,1981,44.46
1556,2223,40.33
1557,2341,33.46
1558,2326,35.58
1559,2057,48.55
1560,1868,44.42
1561,1782,42.779999999999994
1562,1630,56.519999999999996
1563,1315,43.45
1564,1339,51.35000000000001
1565,1598,65.44000000000001
1566,1704,62.809999999999995
1567,2038,65.57
1568,2599,62.51
1569,3438,58.32
1570,2920,67.33
1571,3619,54.559999999999995
1572,4474,67.83
1573,4319,63.3
1574,5006,75.39000000000001
1575,5254,72.15
1576,958,9.81
1577,957,21.970000000000002
1578,1312,20.24
1579,1124,22.05
1580,1262,24.88
1581,1205,32.21
1582,1109,27.08
1583,1158,28.54
1584,1169,33.410000000000004
1585,1599,36.66
1586,1915,29.169999999999998
1587,2188,33.05
1588,2073,34.89
1589,2412,36.96
1590,2662,44.90999999999999
1591,1876,172.64
1592,2416,180.27
1593,2650,194.43
1594,2683,187.85
1595,3081,185.95999999999998
1596,3937,181.7
1597,4413,178.20999999999998
1598,4640,184.15
1599,4744,191.01
1600,5249,180.65
1601,5466,183.26999999999995
1602,5983,180.14999999999998
1603,7014,187.74
1604,8417,186.04
1605,9485,182.85000000000002
1606,11816,166.46999999999997
1607,14721,177.38
1608,12141,197.1
1609,13304,190.63999999999996
1610,14686,183.86
1611,13894,192.36999999999998
1612,14552,187.58999999999997
1613,15119,178.3
1614,13228,166.99
1615,2912,164.82000000000002
1616,4145,165.52999999999997
1617,5138,171.32999999999998
1618,5995,137.74999999999997
1619,6436,130.32
1620,8356,150.21
1621,9483,165.16
1622,11445,148.29999999999998
1623,10098,125.83000000000001
1624,10566,123.82000000000001
1625,12469,128.92999999999998
1626,12887,115.77000000000001
1627,12237,102.17999999999999
1628,12892,87.06
1629,13180,89.46000000000001
1630,12152,85.88000000000001
1631,12391,115.73000000000002
1632,13614,171.82999999999998
1633,16671,166.46
1634,24003,143.55
1635,26121,141.01999999999998
1636,24254,139.70000000000002
1637,23673,148.84
1638,24337,127.86000000000001
1639,21573,139.40000000000003
1640,22641,132.73000000000002
1641,23091,153.89
1642,6582,154.60999999999999
1643,7002,178.22999999999996
1644,7533,143.75999999999996
1645,8155,161.68999999999997
1646,8576,169.53999999999996
1647,9552,181.58
1648,9974,184.81
1649,10533,135.30999999999997
1650,11146,151.25000000000003
1651,11871,147.27999999999997
1652,12636,120.87
1653,13328,139.81000000000003
1654,14037,99.25999999999999
1655,15610,131.07
1656,16560,117.31
1657,17569,108.25999999999999
1658,19649,106.89
1659,20325,91.59000000000002
1660,21264,96.99000000000001
1661,22874,108.95
1662,23944,105.10999999999997
1663,24943,95.30000000000001
1664,25625,93.08
1665,26840,107.07999999999998
1666,27661,124.89999999999999
1667,28267,103.84
1668,28876,90.55000000000001
1669,29247,87.1
1670,29510,90.58999999999999
1671,29515,77.09
1672,29728,85.58000000000001
1673,17559,0.0
1674,32510,27.299999999999997
1675,45517,15.25
1676,55899,18.799999999999997
1677,64762,87.30000000000001
1678,71460,28.61
1679,87961,13.55
1680,64911,19.900000000000002
1681,74055,12.83
1682,90490,18.85
1683,93270,13.27
1684,93066,8.23
1685,91587,18.99
1686,69937,18.84
1687,62484,16.43
1688,2731,146.64999999999995
1689,3078,143.31
1690,3834,128.23999999999998
1691,5089,114.58000000000001
1692,6217,121.4
1693,7056,120.53
1694,8145,116.18
1695,8671,127.39000000000001
1696,9479,159.48
1697,11073,165.4
1698,13217,179.28000000000003
1699,14071,216.98999999999998
1700,12978,226.79999999999998
1701,8624,302.32
1702,11074,257.52000000000004
1703,12686,248.59
1704,11922,273.54
1705,13501,361.04
1706,14971,454.12000000000006
1707,16708,469.70000000000005
1708,19460,479.03999999999996
1709,21753,420.46
1710,23982,466.5400000000001
1711,21278,452.28000000000003
1712,19036,519.5200000000001
1713,22994,518.2
1714,25157,515.05
1715,25464,443.25999999999993
1716,27060,428.56999999999994
1717,29120,385.3299999999999
1718,28410,389.14000000000004
1719,1973,157.77
1720,1822,125.92
1721,1351,133.38
1722,1183,164.17999999999998
1723,1237,162.07
1724,1406,172.78000000000003
1725,1756,156.17999999999998
1726,1738,159.98
1727,1677,161.6
1728,1967,161.29
1729,1698,158.27000000000004
1730,1758,159.19
1731,1914,149.11
1732,2231,173.6
1733,2898,159.70999999999998
1734,3698,151.18999999999997
1735,4847,146.01
1736,6018,149.08999999999997
1737,8593,136.05999999999997
1738,10454,140.4
1739,8465,144.02
1740,8190,150.04000000000002
1741,9086,138.77999999999997
1742,9015,142.03
1743,10080,137.99
1744,10526,131.02999999999997
1745,9431,133.54999999999998
1746,10020,116.32999999999998
1747,3740,398.81999999999994
1748,3789,399.17
1749,3773,396.3999999999999
1750,3333,437.48
1751,3160,522.0600000000001
1752,2853,567.6400000000001
1753,2844,547.3799999999999
1754,2813,526.2800000000001
1755,2907,508.09
1756,1948,474.73999999999995
1757,1412,510.13
1758,1879,504.4699999999999
1759,2229,504.65000000000003
1760,2527,488.54999999999995
1761,3141,468.9100000000001
1762,4312,447.60999999999996
1763,5611,420.34
1764,7313,401.31
1765,9643,386.99
1766,12359,366.8
1767,9118,352.8
1768,11307,319.21
1769,15226,299.68
1770,16413,285.51
1771,17052,273.96999999999997
1772,15319,259.21999999999997
1773,9987,236.91999999999996
1774,5339,0.0
1775,5368,0.0
1776,5868,0.0
1777,2634,59.95
1778,2875,141.42000000000002
1779,3244,182.21
1780,3505,88.91
1781,4015,26.919999999999998
1782,4194,104.09
1783,4564,98.11
1784,4568,75.28
1785,4704,45.8
1786,4947,81.71000000000001
1787,5031,61.03
1788,5053,117.53999999999999
1789,5407,119.03
1790,5590,74.94
1791,5557,197.86
1792,5195,59.08
1793,5155,187.52
1794,5599,133.26
1795,5989,66.17
1796,6292,24.82
1797,7391,17.83
1798,8122,0.0
1799,7902,82.32
1800,8557,30.31
1801,8826,53.32
1802,8764,85.03
1803,9041,114.1
1804,9372,91.56
1805,1622,32.79
1806,1771,0.0
1807,1908,0.0
1808,2553,72.06
1809,3293,85.41
1810,3450,85.06
1811,3613,30.019999999999996
1812,3874,194.42000000000002
1813,4041,65.80000000000001
1814,4087,44.11
1815,4418,160.66
1816,4723,202.93
1817,4902,50.91
1818,5286,46.459999999999994
1819,5556,72.11
1820,6142,122.07
1821,6539,102.39
1822,6966,40.28999999999999
1823,6754,11.18
1824,6809,54.83
1825,6759,46.980000000000004
1826,6918,97.29
1827,7183,0.0
1828,7203,80.78
1829,7496,28.080000000000002
1830,48255,64.35000000000001
1831,43435,47.26
1832,69301,34.01
1833,2547,307.05
1834,2570,344.73
1835,915,324.15999999999997
1836,1718,297.0
1837,2258,295.91
1838,2979,271.27
1839,3508,262.51
1840,3719,286.32000000000005
1841,4353,286.07
1842,5748,258.45
1843,7049,242.60999999999999
1844,6116,258.43
1845,5682,234.47999999999996
1846,6734,243.45
1847,5933,234.53
1848,6662,217.73
1849,6500,216.77999999999997
1850,5492,205.97
1851,2947,156.18
1852,3621,23.26
1853,4276,60.72
1854,8257,87.57000000000001
1855,9070,154.12
1856,9001,100.0
1857,10526,63.27000000000001
1858,11361,71.5
1859,12442,275.75
1860,12554,147.64000000000001
1861,11667,39.07
1862,10157,43.81
1863,11563,51.989999999999995
1864,13204,51.34
1865,13044,33.5
1866,16090,131.4
1867,16018,43.33
1868,16005,81.25
1869,8142,353.36
1870,7805,324.61
1871,8679,273.56
1872,10586,360.19
1873,12514,354.11
1874,14393,272.03
1875,17768,229.38
1876,20029,205.42
1877,22835,235.14000000000001
1878,27202,246.85
1879,31783,282.76000000000005
1880,34148,208.94
1881,34779,206.64999999999998
1882,29150,215.35999999999996
1883,28789,166.45000000000005
1884,31446,164.33999999999997
1885,28774,167.8
1886,29048,172.39000000000001
1887,30067,172.73999999999998
1888,34799,167.47999999999996
1889,38122,180.33
1890,43318,148.75
1891,53098,165.76000000000002
1892,55735,150.24999999999997
1893,54413,149.58000000000004
1894,66099,129.23
1895,76638,116.96
1896,80040,141.61999999999998
1897,83151,137.87
1898,84442,131.78
1899,81766,109.28999999999998
1900,3143,214.23000000000002
1901,3334,195.34
1902,4036,185.04
1903,5141,198.69999999999996
1904,5529,174.50000000000006
1905,5468,164.10000000000002
1906,5871,161.83999999999997
1907,5966,172.08
1908,5696,180.08
1909,6020,171.88
1910,6869,191.77
1911,9138,169.16000000000003
1912,11177,150.9
1913,12229,165.37
1914,13763,0.0
1915,16815,0.0
1916,19530,134.20000000000002
1917,17299,139.08
1918,17387,143.68
1919,18256,129.48000000000002
1920,19226,143.91
1921,19679,132.82
1922,11291,393.87000000000006
1923,11346,421.11
1924,11014,410.09999999999997
1925,11767,413.59999999999997
1926,12041,393.35999999999996
1927,10783,404.12000000000006
1928,10979,423.4
1929,12362,354.3
1930,15568,376.56000000000006
1931,18067,298.47999999999996
1932,19012,337.40999999999997
1933,20634,347.87
1934,24964,291.45
1935,28599,263.09000000000003
1936,25872,268.71000000000004
1937,24689,265.59000000000003
1938,26377,281.66
1939,23820,279.74
1940,24697,283.02
1941,25569,240.36999999999995
1942,22036,264.81
1943,3908,8.03
1944,3960,4.95
1945,3512,7.699999999999998
1946,3424,10.87
1947,3361,9.539999999999997
1948,2953,12.43
1949,2769,6.979999999999999
1950,4132,9.240000000000002
1951,5323,12.63
1952,5914,15.29
1953,6166,17.919999999999998
1954,6708,12.12
1955,6573,14.14
1956,6517,10.709999999999999
1957,8128,13.090000000000002
1958,8906,9.309999999999999
1959,8347,13.56
1960,7612,14.900000000000002
1961,7174,15.08
1962,6403,13.0
1963,5009,114.92999999999999
1964,6919,119.83
1965,8727,122.14
1966,10250,127.28000000000002
1967,11258,126.49
1968,14517,129.24
1969,15574,121.84
1970,17005,119.01
1971,14106,120.85
1972,14223,124.32
1973,16444,123.81
1974,17166,126.53
1975,15738,131.32000000000002
1976,16473,124.03999999999999
1977,16756,119.08
1978,15538,122.21000000000001
1979,16169,112.4
1980,17924,115.64000000000001
1981,22701,116.49
1982,26372,112.63
1983,28092,107.65999999999998
1984,30246,99.86999999999999
1985,34769,98.94999999999999
1986,37848,98.51999999999998
1987,34470,98.02000000000001
1988,32839,87.44
1989,34097,88.59000000000002
1990,30146,96.88
1991,30792,101.32
1992,31171,104.35000000000001
1993,27108,97.38000000000002
1994,431,558.7200000000001
1995,454,529.8000000000001
1996,834,395.71000000000004
1997,900,472.1
1998,935,451.15000000000003
1999,920,445.24
2000,953,427.2900000000001
2001,912,358.06
2002,951,339.4100000000001
2003,1077,352.75000000000006
2004,1580,328.73
2005,2706,470.84000000000003
2006,2731,211.99
2007,2951,251.69999999999996
2008,3418,209.72000000000003
2009,1560,212.11999999999998
2010,1114,214.09
2011,1235,215.45999999999998
2012,1093,137.96
2013,1782,182.52
2014,2174,84.27000000000001
2015,2314,115.69
2016,2318,101.95
2017,2142,216.70000000000002
2018,2129,127.92999999999999
2019,1798,218.09
2020,2507,214.23
2021,2916,245.99999999999997
2022,3360,202.1
2023,4009,211.17
2024,5794,298.26
2025,6397,356.14
2026,7601,416.81999999999994
2027,8238,369.71000000000004
2028,9176,425.29999999999995
2029,9184,353.31
2030,10227,454.11
2031,10451,286.79999999999995
2032,10530,357.34
2033,22813,230.91
2034,25731,231.67000000000004
2035,26978,238.33999999999997
2036,32246,222.05
2037,33623,217.53999999999996
2038,34721,200.77999999999997
2039,25880,200.97000000000003
2040,27658,195.69000000000003
2041,32072,191.72000000000003
2042,34819,178.24000000000004
2043,31821,167.19000000000003
2044,31966,175.8
2045,32328,172.64
2046,30896,162.5
2047,28429,167.49
2048,31175,162.71
2049,38997,153.41
2050,44831,157.41000000000003
2051,45563,164.61999999999995
2052,48977,160.76
2053,56531,147.38999999999996
2054,59155,155.68
2055,49070,160.40000000000003
2056,55352,146.54
2057,63380,141.77
2058,60776,148.10999999999999
2059,64133,158.20000000000002
2060,62956,149.04999999999998
2061,54629,149.29999999999998
2062,55594,138.84
2063,51774,283.07000000000005
2064,49621,279.89
2065,42923,266.77
2066,43872,273.41999999999996
2067,42859,251.98
2068,39952,266.2
2069,40582,261.69
2070,43419,273.7
2071,50639,242.66
2072,56123,242.27
2073,57790,246.18999999999997
2074,60536,241.63
2075,66807,255.81000000000003
2076,76202,237.51
2077,73529,180.12999999999994
2078,78474,160.52
2079,93053,168.22
2080,87951,165.39
2081,89634,170.26
2082,90809,162.10000000000002
2083,86068,164.66
2084,840,82.54
2085,911,71.91
2086,1045,81.82000000000001
2087,1666,95.91999999999999
2088,1891,86.46
2089,2120,83.09999999999998
2090,2784,56.27000000000001
2091,3114,93.52000000000001
2092,3324,93.05
2093,2689,86.37
2094,2005,99.56
2095,2203,109.03
2096,2169,106.1
2097,2305,103.12
2098,2531,91.16
2099,2849,86.05999999999999
2100,3094,77.99
2101,3598,69.04000000000002
2102,4461,79.14000000000001
2103,4921,78.17999999999999
2104,4736,78.56
2105,5707,80.49999999999999
2106,6153,77.59000000000002
2107,6584,80.69
2108,6917,79.56000000000002
2109,6662,76.96000000000001
2110,6552,81.15000000000002
2111,6713,77.32
2112,7317,30.17
2113,4516,123.13
2114,4449,155.54
2115,4104,228.75
2116,4040,198.16
2117,4656,186.38000000000002
2118,4817,153.53999999999996
2119,4803,194.39
2120,4066,161.52999999999997
2121,4254,159.4
2122,4637,242.92999999999998
2123,4982,196.35999999999999
2124,4937,189.39000000000001
2125,5175,196.04000000000002
2126,5803,145.32
2127,6920,198.32
2128,7458,205.33
2129,7578,159.01
2130,9465,158.25
2131,11066,188.27999999999997
2132,13258,144.14
2133,15190,133.89000000000001
2134,17827,143.58
2135,22857,178.25
2136,15652,120.24000000000001
2137,18000,150.5
2138,20557,138.69
2139,9773,21.29
2140,11525,31.689999999999998
2141,12237,23.069999999999997
2142,12671,28.400000000000002
2143,13603,35.42000000000001
2144,13170,30.83
2145,11961,28.470000000000002
2146,815,173.61
2147,1029,162.44999999999996
2148,1003,135.33000000000004
2149,1036,172.01
2150,1014,126.94000000000001
2151,984,111.85
2152,954,115.42999999999999
2153,748,116.92000000000002
2154,650,90.44000000000001
2155,608,103.64
2156,612,100.97
2157,636,136.5
2158,619,145.06
2159,721,112.13000000000001
2160,863,133.46000000000004
2161,1077,115.43000000000002
2162,1431,107.02000000000002
2163,1624,112.79999999999998
2164,1906,134.19000000000003
2165,2397,143.84
2166,2916,96.69000000000001
2167,4368,117.57999999999998
2168,4508,42.54
2169,4962,45.75
2170,6319,31.63
2171,7498,30.6
2172,8255,23.29
2173,9046,28.15
2174,7326,28.48
2175,1353,294.04
2176,1571,286.72
2177,1732,316.32000000000005
2178,1698,296.7
2179,1607,297.90999999999997
2180,1525,322.49
2181,1349,352.11
2182,1081,384.29
2183,996,396.66999999999996
2184,925,403.41999999999996
2185,1046,395.67
2186,879,390.15
2187,666,376.05999999999995
2188,663,377.19000000000005
2189,812,348.14000000000004
2190,920,344.04999999999995
2191,1097,337.06999999999994
2192,1432,307.05
2193,1917,297.18
2194,2418,282.78999999999996
2195,3229,281.12
2196,4104,274.5
2197,2691,279.25999999999993
2198,3141,263.07000000000005
2199,3788,263.99999999999994
2200,4096,268.4700000000001
2201,3299,250.5
2202,2256,244.72
2203,42196,16.05
2204,45110,16.55
2205,45285,15.989999999999998
2206,48457,11.86
2207,34960,11.73
2208,36964,22.710000000000004
2209,9231,116.45
2210,11323,112.00999999999999
2211,13996,103.81
2212,17072,114.55
2213,17349,99.19000000000001
2214,20411,103.34000000000002
2215,21201,98.80000000000001
2216,21815,98.75
2217,19553,96.85
2218,20927,94.76
2219,24389,92.34
2220,25609,88.32000000000001
2221,28091,88.78
2222,29508,90.75999999999999
2223,29832,92.44000000000001
2224,29358,87.33
2225,29179,85.14
2226,31630,82.70999999999998
2227,36289,80.14999999999999
2228,42486,82.71999999999998
2229,44372,79.16
2230,47163,78.16999999999999
2231,53576,74.91999999999999
2232,50111,80.71000000000001
2233,41074,78.0
2234,41798,77.41000000000001
2235,44491,78.28999999999999
2236,44585,79.47
2237,45594,84.91999999999999
2238,49906,83.93
2239,47240,86.74
2240,19693,184.72000000000003
2241,20588,191.65
2242,21631,191.66
2243,23103,187.71
2244,24654,182.44
2245,26004,187.8
2246,26503,183.77
2247,27760,177.77
2248,28891,179.11999999999998
2249,30375,176.03
2250,31518,173.09000000000003
2251,32928,166.45
2252,34644,161.95999999999998
2253,36164,160.50999999999996
2254,38072,150.77
2255,39218,146.57999999999998
2256,40018,148.22
2257,40845,150.01999999999998
2258,42468,145.64
2259,44867,146.90000000000003
2260,47423,146.68000000000004
2261,49666,145.13000000000002
2262,51585,149.11999999999998
2263,52128,153.24
2264,50563,154.19
2265,51989,158.89000000000001
2266,53452,162.35999999999999
2267,55170,165.14
2268,56520,166.67
2269,58531,171.33000000000004
2270,60387,175.41
2271,1729,178.60999999999999
2272,2132,172.47
2273,2651,164.43000000000004
2274,2934,164.46
2275,2992,196.46
2276,3281,180.67
2277,5180,223.01999999999998
2278,5984,214.00000000000003
2279,6555,237.94
2280,6914,187.92999999999998
2281,8012,233.91
2282,8420,264.08
2283,7903,243.62000000000003
2284,7483,274.27000000000004
2285,6827,236.12
2286,4439,331.69000000000005
2287,3929,259.25000000000006
2288,4463,258.49
2289,5655,241.30999999999997
2290,6362,248.11
2291,7581,266.31
2292,9793,234.53
2293,10166,237.75
2294,12882,257.43
2295,16264,264.34999999999997
2296,18179,249.09
2297,18012,248.64
2298,16696,270.02000000000004
2299,778,129.36
2300,788,124.17999999999999
2301,709,111.29
2302,708,111.75999999999999
2303,674,110.85
2304,681,111.3
2305,703,125.05999999999999
2306,724,110.58
2307,719,108.30000000000001
2308,801,113.33
2309,632,120.31
2310,513,115.92
2311,428,95.28
2312,441,82.06
2313,516,68.03999999999999
2314,606,67.81
2315,1332,60.86
2316,1533,63.230000000000004
2317,1767,67.14
2318,1964,77.53000000000003
2319,2150,78.85999999999999
2320,2309,85.12
